12:23:55.901361 IP localhost.41522 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.902103 IP localhost.822 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.902946 IP localhost.12807 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.903707 IP localhost.8585 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.904621 IP localhost.30913 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.905278 IP localhost.38944 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.905988 IP localhost.52222 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.906702 IP localhost.59965 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.907353 IP localhost.29834 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.908210 IP localhost.12282 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.909053 IP localhost.41095 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.909811 IP localhost.5388 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.910526 IP localhost.37342 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.911306 IP localhost.50780 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.912042 IP localhost.15207 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.912792 IP localhost.52395 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.913460 IP localhost.48481 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.914263 IP localhost.50518 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.915031 IP localhost.11750 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.915933 IP localhost.36837 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.916725 IP localhost.51903 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.917445 IP localhost.48125 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.918191 IP localhost.41306 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.918929 IP localhost.13072 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.919657 IP localhost.57541 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.920398 IP localhost.39515 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.921141 IP localhost.25561 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.921880 IP localhost.39274 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.922778 IP localhost.60627 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.923467 IP localhost.62007 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.924241 IP localhost.2540 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.924962 IP localhost.18185 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.925670 IP localhost.34765 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.926322 IP localhost.857 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.927043 IP localhost.57752 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.927753 IP localhost.53756 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.928670 IP localhost.14862 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.929326 IP localhost.62613 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.930118 IP localhost.1571 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.930837 IP localhost.42912 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.931483 IP localhost.409 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.932294 IP localhost.54277 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.933014 IP localhost.26946 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.933692 IP localhost.21054 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.934344 IP localhost.53870 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.935146 IP localhost.3970 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.935821 IP localhost.18405 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.936488 IP localhost.12843 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.937163 IP localhost.62054 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.937872 IP localhost.2462 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.938516 IP localhost.51543 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.939198 IP localhost.43540 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.939891 IP localhost.23945 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.940894 IP localhost.15211 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.941545 IP localhost.10681 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.942221 IP localhost.36313 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.942895 IP localhost.55709 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.943538 IP localhost.20887 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.944239 IP localhost.50084 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.945145 IP localhost.38386 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.945888 IP localhost.19718 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.946534 IP localhost.22752 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.947334 IP localhost.44565 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.948012 IP localhost.32962 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.948778 IP localhost.62790 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.949425 IP localhost.39461 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.950103 IP localhost.10764 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.950769 IP localhost.58315 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.951414 IP localhost.53946 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.952147 IP localhost.35988 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.952832 IP localhost.49638 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.953625 IP localhost.18594 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.954274 IP localhost.17437 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.954949 IP localhost.52501 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.955613 IP localhost.47713 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.956279 IP localhost.25796 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.956956 IP localhost.53149 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.957621 IP localhost.14372 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.958392 IP localhost.46570 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.959227 IP localhost.32734 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.959908 IP localhost.53122 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.960565 IP localhost.64590 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.961287 IP localhost.37116 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.961990 IP localhost.61479 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.962658 IP localhost.38183 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.963310 IP localhost.35567 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.963986 IP localhost.14465 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.964718 IP localhost.42332 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.965495 IP localhost.56984 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.966168 IP localhost.22721 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.966838 IP localhost.12849 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.967484 IP localhost.46628 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.968167 IP localhost.49120 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.968877 IP localhost.22678 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.969517 IP localhost.23558 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.970194 IP localhost.27383 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.970879 IP localhost.47417 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.971684 IP localhost.21516 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.972345 IP localhost.45015 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.973022 IP localhost.21784 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.973691 IP localhost.44590 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.974338 IP localhost.29841 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.975021 IP localhost.17756 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.975692 IP localhost.41516 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.976409 IP localhost.15103 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.977278 IP localhost.577 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.977961 IP localhost.44668 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.978664 IP localhost.14193 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.979312 IP localhost.37503 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.979990 IP localhost.afmbackup > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.980674 IP localhost.65409 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.981323 IP localhost.30937 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.982005 IP localhost.38861 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.982677 IP localhost.54925 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.983457 IP localhost.49135 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.984187 IP localhost.21547 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.984877 IP localhost.18163 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.985524 IP localhost.47649 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.986200 IP localhost.33719 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.986878 IP localhost.33639 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.987523 IP localhost.53853 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.988213 IP localhost.8595 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.988889 IP localhost.33724 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.989727 IP localhost.28146 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.990376 IP localhost.24863 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.991051 IP localhost.61575 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.991749 IP localhost.2001 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.992466 IP localhost.36248 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.993189 IP localhost.8616 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.993868 IP localhost.61354 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.994521 IP localhost.45878 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.995328 IP localhost.17296 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.996058 IP localhost.55982 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.996766 IP localhost.64420 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.997421 IP localhost.6091 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.998101 IP localhost.23014 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.998780 IP localhost.9559 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:55.999426 IP localhost.14433 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.000162 IP localhost.23270 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.000849 IP localhost.42747 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.001735 IP localhost.64578 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.002394 IP localhost.61263 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.003074 IP localhost.40603 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.003742 IP localhost.14870 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.004401 IP localhost.31991 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.005083 IP localhost.21835 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.005755 IP localhost.3872 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.006411 IP localhost.51856 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.007100 IP localhost.65236 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.007912 IP localhost.22385 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.008709 IP localhost.13082 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.009422 IP localhost.56564 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.010104 IP localhost.10851 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.010784 IP localhost.34941 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.011438 IP localhost.10760 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.012208 IP localhost.45649 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.012938 IP localhost.11045 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.013891 IP localhost.2810 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.014543 IP localhost.21297 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.015221 IP localhost.7820 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.015899 IP localhost.61732 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.016561 IP localhost.32683 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.017232 IP localhost.53729 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.017906 IP localhost.56865 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.018554 IP localhost.28290 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.019230 IP localhost.23271 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.020079 IP localhost.12136 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.020762 IP localhost.8254 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.021414 IP localhost.9410 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.022116 IP localhost.5761 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.022803 IP localhost.10269 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.023476 IP localhost.65041 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.024273 IP localhost.56181 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.025133 IP localhost.22503 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.025827 IP localhost.48332 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.026627 IP localhost.7664 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.027283 IP localhost.21575 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.027965 IP localhost.35886 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.028650 IP localhost.radius > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.029299 IP localhost.17803 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.029978 IP localhost.31843 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.030647 IP localhost.9320 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.031297 IP localhost.52002 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.032153 IP localhost.7176 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.032840 IP localhost.58308 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.033490 IP localhost.55275 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.034197 IP localhost.50327 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.034873 IP localhost.59491 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.035519 IP localhost.53468 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.036210 IP localhost.45485 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.036887 IP localhost.15494 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.037535 IP localhost.7999 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.038338 IP localhost.53391 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.039018 IP localhost.29178 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.039691 IP localhost.30879 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.040356 IP localhost.64173 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.041073 IP localhost.19989 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.041742 IP localhost.23922 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.042389 IP localhost.38769 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.043089 IP localhost.13859 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.043760 IP localhost.12138 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.044624 IP localhost.41053 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.045279 IP localhost.55157 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.045955 IP localhost.57334 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.046623 IP localhost.12015 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.047277 IP localhost.41401 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.047950 IP localhost.29662 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.048632 IP localhost.4706 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.049289 IP localhost.44196 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.049965 IP localhost.10972 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.050773 IP localhost.55964 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.051427 IP localhost.57504 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.052141 IP localhost.1694 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.052818 IP localhost.28883 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.053514 IP localhost.12874 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.054192 IP localhost.32134 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.054870 IP localhost.60102 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.055516 IP localhost.34090 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.056242 IP localhost.20188 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.057162 IP localhost.57618 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.057946 IP localhost.62502 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.058803 IP localhost.22035 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.059465 IP localhost.38587 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.060194 IP localhost.10340 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.060910 IP localhost.49351 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.061600 IP localhost.40967 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.062272 IP localhost.1082 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.062990 IP localhost.22972 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.063809 IP localhost.3980 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.064472 IP localhost.16190 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.065149 IP localhost.55729 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.065825 IP localhost.19165 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.066471 IP localhost.22922 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.067148 IP localhost.53680 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.067829 IP localhost.54352 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.068559 IP localhost.10981 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.069231 IP localhost.34952 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.070045 IP localhost.14851 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.070716 IP localhost.63330 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.071374 IP localhost.21811 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.072064 IP localhost.51634 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.072786 IP localhost.3289 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.073504 IP localhost.7026 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.074186 IP localhost.41987 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.074884 IP localhost.34562 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.075550 IP localhost.25383 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.076423 IP localhost.5042 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.077109 IP localhost.63041 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.077786 IP localhost.34016 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.078436 IP localhost.51241 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.079117 IP localhost.42119 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.079795 IP localhost.43919 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.080539 IP localhost.22277 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.081227 IP localhost.8560 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.081944 IP localhost.57279 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.082762 IP localhost.27667 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.083412 IP localhost.32455 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.084109 IP localhost.51480 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.084787 IP localhost.34276 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.085437 IP localhost.18272 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.086118 IP localhost.5589 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.086791 IP localhost.51346 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.087446 IP localhost.57204 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.088364 IP localhost.24133 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.089616 IP localhost.48241 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.090551 IP localhost.26549 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.091288 IP localhost.39891 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.092001 IP localhost.7412 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
12:23:56.092736 IP localhost.27204 > ubuntu.12000: Flags [S], seq 0:1024, win 8192, length 1024
